s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa,Pa,Pa,Pa,Pa,Pa,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS,ZONE_1,ZONE_2,ZONE_3,ZONE_4,ZONE_5,ZONE_6,ZONE_7
 5.3169250E+001, 1.2605897E+003,-3.2432738E+002, 1.3554047E+000,-1.8522703E+002,-8.7837266E-002, 3.0325639E+002, 0.0000000E+000, 1.0497246E+003, 1.0555593E+003, 3.4279294E+001, 2.9488680E-002, 0.0000000E+000, 7.5140627E+003,-3.0379540E+000,-3.0420281E+000,-2.9782459E+000,-2.9607617E+000,-3.0375745E+000,-2.9970834E+000
 5.3248951E+001, 1.2690750E+003,-3.3037271E+002, 1.3525212E+000,-1.8531083E+002,-8.7986824E-002, 3.0454892E+002, 0.0000000E+000, 1.0557465E+003, 1.0592049E+003, 3.4279294E+001, 2.9528611E-002, 0.0000000E+000, 7.5334745E+003,-3.0384175E+000,-3.0417658E+000,-2.9783709E+000,-2.9605936E+000,-3.0383638E+000,-2.9973013E+000
 5.3328651E+001, 1.2807831E+003,-3.3266422E+002, 1.3497495E+000,-1.8541706E+002,-8.8073753E-002, 3.0680562E+002, 0.0000000E+000, 1.0591877E+003, 1.0707692E+003, 3.4279294E+001, 2.9578524E-002, 0.0000000E+000, 7.5529498E+003,-3.0387694E+000,-3.0413696E+000,-2.9784969E+000,-2.9603904E+000,-3.0391478E+000,-2.9974879E+000
 5.3408348E+001, 1.2935055E+003,-3.1920240E+002, 1.3491199E+000,-1.8556766E+002,-8.8196378E-002, 3.1357042E+002, 0.0000000E+000, 1.0721328E+003, 1.1035668E+003, 3.4279294E+001, 2.9618454E-002, 0.0000000E+000, 7.5726511E+003,-3.0389921E+000,-3.0408852E+000,-2.9786120E+000,-2.9601193E+000,-3.0398884E+000,-2.9976216E+000
 5.3488049E+001, 1.3214791E+003,-3.1509777E+002, 1.3502783E+000,-1.8582929E+002,-8.8413416E-002, 3.2474501E+002, 0.0000000E+000, 1.1080569E+003, 1.1465589E+003, 3.4279294E+001, 2.9668367E-002, 0.0000000E+000, 7.5929871E+003,-3.0390873E+000,-3.0404176E+000,-2.9787143E+000,-2.9596505E+000,-3.0405841E+000,-2.9977058E+000
 5.3567749E+001, 1.3567630E+003,-3.2366754E+002, 1.3505054E+000,-1.8617863E+002,-8.8635193E-002, 3.3599953E+002, 0.0000000E+000, 1.1523125E+003, 1.1841782E+003, 3.4279294E+001, 2.9708298E-002, 0.0000000E+000, 7.6141120E+003,-3.0390681E+000,-3.0400682E+000,-2.9788034E+000,-2.9588938E+000,-3.0412426E+000,-2.9977478E+000
 5.3647446E+001, 1.3567437E+003,-3.3974347E+002, 1.3463765E+000,-1.8658685E+002,-8.8805454E-002, 3.3785540E+002, 0.0000000E+000, 1.1889524E+003, 1.1695264E+003, 3.4279294E+001, 2.9748228E-002, 0.0000000E+000, 7.6358860E+003,-3.0389380E+000,-3.0398301E+000,-2.9788736E+000,-2.9579365E+000,-3.0418368E+000,-2.9977377E+000
 5.3727146E+001, 1.3667138E+003,-3.3327351E+002, 1.3460184E+000,-1.8691013E+002,-8.8905654E-002, 3.3775221E+002, 0.0000000E+000, 1.1659637E+003, 1.1855395E+003, 3.4279294E+001, 2.9798141E-002, 0.0000000E+000, 7.6572559E+003,-3.0386740E+000,-3.0398796E+000,-2.9789153E+000,-2.9570574E+000,-3.0422811E+000,-2.9976499E+000
 5.3806847E+001, 1.3809269E+003,-3.7097318E+002, 1.3403945E+000,-1.8717781E+002,-8.8750013E-002, 3.3639233E+002, 0.0000000E+000, 1.1879998E+003, 1.1604199E+003, 3.4279294E+001, 2.9838072E-002, 0.0000000E+000, 7.6790182E+003,-3.0382457E+000,-3.0402489E+000,-2.9789227E+000,-2.9564337E+000,-3.0425097E+000,-2.9974787E+000
 5.3886543E+001, 1.3964952E+003,-3.6466411E+002, 1.3391201E+000,-1.8726513E+002,-8.8259981E-002, 3.3616325E+002, 0.0000000E+000, 1.1547461E+003, 1.1819800E+003, 3.4279294E+001, 2.9887985E-002, 0.0000000E+000, 7.7002073E+003,-3.0376714E+000,-3.0406208E+000,-2.9789082E+000,-2.9560950E+000,-3.0425389E+000,-2.9972514E+000
 5.3966244E+001, 1.4144095E+003,-3.7197272E+002, 1.3377634E+000,-1.8728661E+002,-8.8645747E-002, 3.4240820E+002, 0.0000000E+000, 1.1846482E+003, 1.1988074E+003, 3.4279294E+001, 2.9927916E-002, 0.0000000E+000, 7.7219352E+003,-3.0369665E+000,-3.0407878E+000,-2.9788813E+000,-2.9560439E+000,-3.0423801E+000,-2.9969952E+000
 5.4045940E+001, 1.4219569E+003,-3.8070716E+002, 1.3349801E+000,-1.8721889E+002,-9.0012626E-002, 3.4422966E+002, 0.0000000E+000, 1.1991536E+003, 1.1995055E+003, 3.4279294E+001, 2.9977829E-002, 0.0000000E+000, 7.7439302E+003,-3.0361936E+000,-3.0406207E+000,-2.9788632E+000,-2.9560694E+000,-3.0421246E+000,-2.9967625E+000
 5.4125641E+001, 1.4184709E+003,-3.8090535E+002, 1.3322735E+000,-1.8713719E+002,-9.0665358E-002, 3.4318298E+002, 0.0000000E+000, 1.1971047E+003, 1.1948530E+003, 3.4279294E+001, 3.0017759E-002, 0.0000000E+000, 7.7658895E+003,-3.0353903E+000,-3.0402117E+000,-2.9788563E+000,-2.9561937E+000,-3.0417834E+000,-2.9965537E+000
 5.4205341E+001, 1.4106743E+003,-3.9402821E+002, 1.3324991E+000,-1.8702417E+002,-9.0823310E-002, 3.3812467E+002, 0.0000000E+000, 1.1915443E+003, 1.1689882E+003, 3.4279294E+001, 3.0057690E-002, 0.0000000E+000, 7.7877393E+003,-3.0345819E+000,-3.0397435E+000,-2.9788572E+000,-2.9564186E+000,-3.0413520E+000,-2.9963575E+000
 5.4285038E+001, 1.3968469E+003,-3.8916266E+002, 1.3325617E+000,-1.8685667E+002,-9.0791260E-002, 3.3197094E+002, 0.0000000E+000, 1.1622823E+003, 1.1540403E+003, 3.4279294E+001, 3.0107603E-002, 0.0000000E+000, 7.8090564E+003,-3.0337941E+000,-3.0393346E+000,-2.9788624E+000,-2.9567250E+000,-3.0408335E+000,-2.9961622E+000
 5.4364738E+001, 1.3928768E+003,-3.8328512E+002, 1.3356356E+000,-1.8670615E+002,-9.0726781E-002, 3.3014016E+002, 0.0000000E+000, 1.1496132E+003, 1.1542706E+003, 3.4279294E+001, 3.0147533E-002, 0.0000000E+000, 7.8301218E+003,-3.0330467E+000,-3.0389689E+000,-2.9788674E+000,-2.9570520E+000,-3.0402420E+000,-2.9959625E+000
 5.4444439E+001, 1.3951846E+003,-3.7410488E+002, 1.3367799E+000,-1.8661770E+002,-9.0778775E-002, 3.3230588E+002, 0.0000000E+000, 1.1520851E+003, 1.1680139E+003, 3.4279294E+001, 3.0197447E-002, 0.0000000E+000, 7.8512098E+003,-3.0323778E+000,-3.0385887E+000,-2.9788747E+000,-2.9572364E+000,-3.0396392E+000,-2.9957740E+000
 5.4524136E+001, 1.3953477E+003,-3.8627320E+002, 1.3351003E+000,-1.8664111E+002,-9.0815970E-002, 3.3221896E+002, 0.0000000E+000, 1.1680202E+003, 1.1558966E+003, 3.4279294E+001, 3.0237377E-002, 0.0000000E+000, 7.8725690E+003,-3.0318226E+000,-3.0380799E+000,-2.9788844E+000,-2.9571949E+000,-3.0390833E+000,-2.9956060E+000
 5.4603836E+001, 1.3914873E+003,-3.7490624E+002, 1.3346588E+000,-1.8675194E+002,-9.0768677E-002, 3.3127429E+002, 0.0000000E+000, 1.1512658E+003, 1.1623473E+003, 3.4279294E+001, 3.0287290E-002, 0.0000000E+000, 7.8936310E+003,-3.0313969E+000,-3.0374856E+000,-2.9788911E+000,-2.9570110E+000,-3.0385888E+000,-2.9954513E+000
 5.4763233E+001, 1.3965975E+003,-3.8197785E+002, 1.3321134E+000,-1.8705804E+002,-9.0056502E-002, 3.3037807E+002, 0.0000000E+000, 1.1511518E+003, 1.1591818E+003, 3.4279294E+001, 3.0347186E-002, 0.0000000E+000, 7.9357123E+003,-3.0309122E+000,-3.0364012E+000,-2.9788810E+000,-2.9567067E+000,-3.0377689E+000,-2.9951596E+000
 5.4842934E+001, 1.4324589E+003,-3.9258959E+002, 1.3288734E+000,-1.8751700E+002,-8.8814881E-002, 3.3810571E+002, 0.0000000E+000, 1.1749730E+003, 1.1916981E+003, 3.4279294E+001, 3.0417064E-002, 0.0000000E+000, 7.9571471E+003,-3.0308445E+000,-3.0359410E+000,-2.9788720E+000,-2.9567112E+000,-3.0374798E+000,-2.9950461E+000
 5.4922630E+001, 1.4732564E+003,-4.0608799E+002, 1.3252141E+000,-1.8789969E+002,-8.8762807E-002, 3.4551458E+002, 0.0000000E+000, 1.1921167E+003, 1.2260197E+003, 3.4279294E+001, 3.0456995E-002, 0.0000000E+000, 7.9788764E+003,-3.0309028E+000,-3.0354856E+000,-2.9788753E+000,-2.9567776E+000,-3.0373372E+000,-2.9949889E+000
 5.5002331E+001, 1.4969496E+003,-4.2770926E+002, 1.3229279E+000,-1.8843647E+002,-8.8741428E-002, 3.5107610E+002, 0.0000000E+000, 1.2295957E+003, 1.2331142E+003, 3.4279294E+001, 3.0506908E-002, 0.0000000E+000, 8.0012615E+003,-3.0310730E+000,-3.0351564E+000,-2.9788946E+000,-2.9569571E+000,-3.0373450E+000,-2.9949918E+000
 5.5161728E+001, 1.5077811E+003,-4.2720321E+002, 1.3236100E+000,-1.8930911E+002,-8.9014956E-002, 3.5435881E+002, 0.0000000E+000, 1.2387842E+003, 1.2468622E+003, 3.4279294E+001, 3.0571795E-002, 0.0000000E+000, 8.0463743E+003,-3.0316215E+000,-3.0354387E+000,-2.9789841E+000,-2.9577956E+000,-3.0377285E+000,-2.9951441E+000
 5.5241428E+001, 1.4948242E+003,-4.3398760E+002, 1.3245945E+000,-1.9025390E+002,-8.9288843E-002, 3.5131393E+002, 0.0000000E+000, 1.2463976E+003, 1.2231319E+003, 3.4279294E+001, 3.0636682E-002, 0.0000000E+000, 8.0690705E+003,-3.0319132E+000,-3.0361512E+000,-2.9790476E+000,-2.9584386E+000,-3.0380411E+000,-2.9952638E+000
 5.5321129E+001, 1.4829166E+003,-4.2447218E+002, 1.3304643E+000,-1.9092304E+002,-8.9134503E-002, 3.4625712E+002, 0.0000000E+000, 1.2170536E+003, 1.2150198E+003, 3.4279294E+001, 3.0676613E-002, 0.0000000E+000, 8.0912393E+003,-3.0321562E+000,-3.0372508E+000,-2.9791145E+000,-2.9592157E+000,-3.0383807E+000,-2.9953845E+000
 5.5400826E+001, 1.4894338E+003,-4.2109475E+002, 1.3328532E+000,-1.9176635E+002,-8.9170912E-002, 3.4663768E+002, 0.0000000E+000, 1.2117734E+003, 1.2244540E+003, 3.4279294E+001, 3.0726526E-002, 0.0000000E+000, 8.1132881E+003,-3.0323003E+000,-3.0385545E+000,-2.9791733E+000,-2.9600884E+000,-3.0387043E+000,-2.9954826E+000
 5.5560226E+001, 1.4972148E+003,-4.2724484E+002, 1.3310773E+000,-1.9318307E+002,-9.0239473E-002, 3.4785465E+002, 0.0000000E+000, 1.2211984E+003, 1.2258824E+003, 3.4279294E+001, 3.0791413E-002, 0.0000000E+000, 8.1576483E+003,-3.0322634E+000,-3.0406460E+000,-2.9792798E+000,-2.9614702E+000,-3.0393750E+000,-2.9956251E+000
 5.5639923E+001, 1.4909160E+003,-4.3175333E+002, 1.3302901E+000,-1.9459347E+002,-9.1366812E-002, 3.4754211E+002, 0.0000000E+000, 1.2283347E+003, 1.2133502E+003, 3.4279294E+001, 3.0856300E-002, 0.0000000E+000, 8.1799847E+003,-3.0320890E+000,-3.0414019E+000,-2.9793254E+000,-2.9618804E+000,-3.0397069E+000,-2.9956595E+000
 5.5719624E+001, 1.4789705E+003,-4.3542875E+002, 1.3346929E+000,-1.9549489E+002,-9.1748384E-002, 3.4224842E+002, 0.0000000E+000, 1.2075480E+003, 1.1915382E+003, 3.4279294E+001, 3.0906213E-002, 0.0000000E+000, 8.2020149E+003,-3.0318277E+000,-3.0420261E+000,-2.9793646E+000,-2.9621403E+000,-3.0400114E+000,-2.9956646E+000
 5.5869171E+001, 1.4732128E+003,-4.1870238E+002, 1.3416169E+000,-1.9664886E+002,-9.2004303E-002, 3.4234185E+002, 0.0000000E+000, 1.1880309E+003, 1.2014530E+003, 3.4279294E+001, 3.0964794E-002, 0.0000000E+000, 8.2427902E+003,-3.0311357E+000,-3.0430274E+000,-2.9794142E+000,-2.9625401E+000,-3.0403910E+000,-2.9955997E+000
 5.5939018E+001, 1.5047427E+003,-4.1535284E+002, 1.3472349E+000,-1.9768787E+002,-9.2065280E-002, 3.5319137E+002, 0.0000000E+000, 1.2126143E+003, 1.2461486E+003, 3.4279294E+001, 3.1026005E-002, 0.0000000E+000, 8.2622563E+003,-3.0308126E+000,-3.0430623E+000,-2.9794344E+000,-2.9625147E+000,-3.0405325E+000,-2.9955865E+000
 5.6008865E+001, 1.5001895E+003,-4.0811438E+002, 1.3477977E+000,-1.9838182E+002,-9.1838048E-002, 3.5930973E+002, 0.0000000E+000, 1.2502903E+003, 1.2542590E+003, 3.4279294E+001, 3.1065935E-002, 0.0000000E+000, 8.2823158E+003,-3.0305582E+000,-3.0426437E+000,-2.9794641E+000,-2.9623193E+000,-3.0407013E+000,-2.9956172E+000
 5.6148563E+001, 1.4583613E+003,-3.8578450E+002, 1.3436073E+000,-1.9930982E+002,-9.1365256E-002, 3.5406565E+002, 0.0000000E+000, 1.2363221E+003, 1.2285849E+003, 3.4279294E+001, 3.1115848E-002, 0.0000000E+000, 8.3220758E+003,-3.0303601E+000,-3.0414085E+000,-2.9795464E+000,-2.9619031E+000,-3.0410341E+000,-2.9957911E+000
 5.6218410E+001, 1.4637241E+003,-3.6267116E+002, 1.3472546E+000,-2.0026515E+002,-9.1941304E-002, 3.5862734E+002, 0.0000000E+000, 1.2332245E+003, 1.2606704E+003, 3.4279294E+001, 3.1175744E-002, 0.0000000E+000, 8.3419073E+003,-3.0304084E+000,-3.0410866E+000,-2.9795834E+000,-2.9619838E+000,-3.0411129E+000,-2.9958999E+000
 5.6358105E+001, 1.4810348E+003,-3.7982589E+002, 1.3466053E+000,-2.0156610E+002,-9.2486598E-002, 3.6336210E+002, 0.0000000E+000, 1.2710104E+003, 1.2642590E+003, 3.4279294E+001, 3.1235640E-002, 0.0000000E+000, 8.3826947E+003,-3.0309293E+000,-3.0404796E+000,-2.9796892E+000,-2.9622633E+000,-3.0413542E+000,-2.9962613E+000
 5.6427956E+001, 1.4728708E+003,-3.9014891E+002, 1.3474869E+000,-2.0288134E+002,-9.2320911E-002, 3.5594770E+002, 0.0000000E+000, 1.2492788E+003, 1.2370434E+003, 3.4279294E+001, 3.1295536E-002, 0.0000000E+000, 8.4027370E+003,-3.0313784E+000,-3.0402293E+000,-2.9797404E+000,-2.9625424E+000,-3.0415046E+000,-2.9964755E+000
 5.6567650E+001, 1.4558291E+003,-3.7410576E+002, 1.3493831E+000,-2.0426754E+002,-9.1991316E-002, 3.5419180E+002, 0.0000000E+000, 1.2451762E+003, 1.2329050E+003, 3.4279294E+001, 3.1355431E-002, 0.0000000E+000, 8.4426182E+003,-3.0324770E+000,-3.0403212E+000,-2.9797972E+000,-2.9634215E+000,-3.0417640E+000,-2.9968668E+000
 5.6637497E+001, 1.4318232E+003,-3.9254869E+002, 1.3465400E+000,-2.0554262E+002,-9.2761362E-002, 3.4042262E+002, 0.0000000E+000, 1.2062145E+003, 1.1754082E+003, 3.4279294E+001, 3.1415327E-002, 0.0000000E+000, 8.4619406E+003,-3.0330893E+000,-3.0407424E+000,-2.9798070E+000,-2.9637855E+000,-3.0419320E+000,-2.9970442E+000
 5.6707344E+001, 1.4137100E+003,-3.9310797E+002, 1.3460892E+000,-2.0603192E+002,-9.3089666E-002, 3.3258659E+002, 0.0000000E+000, 1.1706650E+003, 1.1484097E+003, 3.4279294E+001, 3.1445275E-002, 0.0000000E+000, 8.4807370E+003,-3.0336532E+000,-3.0414711E+000,-2.9797865E+000,-2.9642170E+000,-3.0420575E+000,-2.9971590E+000
 5.6847042E+001, 1.3959817E+003,-3.9175630E+002, 1.3431236E+000,-2.0623167E+002,-9.3080237E-002, 3.2523172E+002, 0.0000000E+000, 1.1401290E+003, 1.1244755E+003, 3.4279294E+001, 3.1505171E-002, 0.0000000E+000, 8.5174362E+003,-3.0344684E+000,-3.0430383E+000,-2.9796733E+000,-2.9648853E+000,-3.0422401E+000,-2.9972189E+000
 5.6916889E+001, 1.3836452E+003,-3.9596372E+002, 1.3360005E+000,-2.0609713E+002,-9.2102720E-002, 3.1669000E+002, 0.0000000E+000, 1.1043390E+003, 1.0995182E+003, 3.4279294E+001, 3.1565066E-002, 0.0000000E+000, 8.5352205E+003,-3.0346541E+000,-3.0435155E+000,-2.9795915E+000,-2.9649949E+000,-3.0423224E+000,-2.9971771E+000
 5.7056587E+001, 1.3910939E+003,-3.8869541E+002, 1.3297604E+000,-2.0585262E+002,-8.9264486E-002, 3.1895202E+002, 0.0000000E+000, 1.1024278E+003, 1.1167384E+003, 3.4279294E+001, 3.1624962E-002, 0.0000000E+000, 8.5706911E+003,-3.0344595E+000,-3.0435329E+000,-2.9793973E+000,-2.9647824E+000,-3.0424452E+000,-2.9969916E+000
 5.7126434E+001, 1.4098597E+003,-3.8184504E+002, 1.3264994E+000,-2.0572316E+002,-9.1491495E-002, 3.2707332E+002, 0.0000000E+000, 1.1265341E+003, 1.1505998E+003, 3.4279294E+001, 3.1684858E-002, 0.0000000E+000, 8.5887856E+003,-3.0341222E+000,-3.0430609E+000,-2.9793100E+000,-2.9643946E+000,-3.0425506E+000,-2.9969079E+000
 5.7266129E+001, 1.4584560E+003,-4.0060634E+002, 1.3291936E+000,-2.0575416E+002,-9.2932711E-002, 3.3747987E+002, 0.0000000E+000, 1.1604262E+003, 1.1908116E+003, 3.4279294E+001, 3.1739762E-002, 0.0000000E+000, 8.6260207E+003,-3.0332122E+000,-3.0417067E+000,-2.9792017E+000,-2.9634001E+000,-3.0429365E+000,-2.9968797E+000
 5.7335979E+001, 1.5145717E+003,-4.0092950E+002, 1.3285419E+000,-2.0595646E+002,-9.2987528E-002, 3.5646682E+002, 0.0000000E+000, 1.2222483E+003, 1.2653882E+003, 3.4279294E+001, 3.1794667E-002, 0.0000000E+000, 8.6455804E+003,-3.0327712E+000,-3.0409661E+000,-2.9791917E+000,-2.9629835E+000,-3.0432307E+000,-2.9969678E+000
 5.7405827E+001, 1.5397168E+003,-4.2899328E+002, 1.3216237E+000,-2.0618077E+002,-9.3264281E-002, 3.6325856E+002, 0.0000000E+000, 1.2716974E+003, 1.2690297E+003, 3.4279294E+001, 3.1834597E-002, 0.0000000E+000, 8.6659209E+003,-3.0324557E+000,-3.0402811E+000,-2.9792226E+000,-2.9625879E+000,-3.0436359E+000,-2.9971550E+000
 5.7545521E+001, 1.5626726E+003,-4.2570950E+002, 1.3285642E+000,-2.0653080E+002,-9.4198555E-002, 3.7083598E+002, 0.0000000E+000, 1.2805792E+003, 1.3025027E+003, 3.4279294E+001, 3.1894493E-002, 0.0000000E+000, 8.7070068E+003,-3.0323758E+000,-3.0398565E+000,-2.9793555E+000,-2.9624070E+000,-3.0445863E+000,-2.9977016E+000
 5.7615368E+001, 1.5594256E+003,-4.1839867E+002, 1.3334695E+000,-2.0690319E+002,-9.5039943E-002, 3.7725036E+002, 0.0000000E+000, 1.3153075E+003, 1.3126125E+003, 3.4279294E+001, 3.1954389E-002, 0.0000000E+000, 8.7281417E+003,-3.0326679E+000,-3.0401160E+000,-2.9794416E+000,-2.9625670E+000,-3.0450843E+000,-2.9980200E+000
 5.7755066E+001, 1.5178501E+003,-3.9902196E+002, 1.3336248E+000,-2.0732950E+002,-9.5557827E-002, 3.7208741E+002, 0.0000000E+000, 1.3081459E+003, 1.2848241E+003, 3.4279294E+001, 3.2014285E-002, 0.0000000E+000, 8.7702317E+003,-3.0339376E+000,-3.0415916E+000,-2.9796231E+000,-2.9630728E+000,-3.0460470E+000,-2.9986590E+000
 5.7824913E+001, 1.4905990E+003,-3.9724932E+002, 1.3345715E+000,-2.0771612E+002,-9.5702182E-002, 3.5932264E+002, 0.0000000E+000, 1.2512578E+003, 1.2461950E+003, 3.4279294E+001, 3.2064198E-002, 0.0000000E+000, 8.7904023E+003,-3.0348254E+000,-3.0426494E+000,-2.9796935E+000,-2.9634753E+000,-3.0464314E+000,-2.9989219E+000
 5.7964611E+001, 1.4812982E+003,-3.7939121E+002, 1.3350537E+000,-2.0807538E+002,-9.5581189E-002, 3.6048759E+002, 0.0000000E+000, 1.2503964E+003, 1.2555586E+003, 3.4279294E+001, 3.2124094E-002, 0.0000000E+000, 8.8306843E+003,-3.0368123E+000,-3.0441599E+000,-2.9797734E+000,-2.9643353E+000,-3.0469855E+000,-2.9993126E+000
 5.8034458E+001, 1.4752064E+003,-3.9068334E+002, 1.3306695E+000,-2.0847556E+002,-9.5700734E-002, 3.5740149E+002, 0.0000000E+000, 1.2521294E+003, 1.2346840E+003, 3.4279294E+001, 3.2183989E-002, 0.0000000E+000, 8.8508461E+003,-3.0378624E+000,-3.0442895E+000,-2.9798002E+000,-2.9645400E+000,-3.0472711E+000,-2.9994860E+000
 5.8104305E+001, 1.4716826E+003,-3.6743595E+002, 1.3308122E+000,-2.0863867E+002,-9.5996451E-002, 3.5808219E+002, 0.0000000E+000, 1.2303112E+003, 1.2549250E+003, 3.4279294E+001, 3.2223920E-002, 0.0000000E+000, 8.8706738E+003,-3.0388936E+000,-3.0441081E+000,-2.9798130E+000,-2.9647503E+000,-3.0475520E+000,-2.9996324E+000
 5.8244003E+001, 1.4674054E+003,-3.6962262E+002, 1.3272899E+000,-2.0887560E+002,-9.6518984E-002, 3.6042935E+002, 0.0000000E+000, 1.2569024E+003, 1.2505673E+003, 3.4279294E+001, 3.2283816E-002, 0.0000000E+000, 8.9111540E+003,-3.0408173E+000,-3.0432514E+000,-2.9798220E+000,-2.9652901E+000,-3.0481757E+000,-2.9998892E+000
 5.8313850E+001, 1.4692345E+003,-3.7793718E+002, 1.3244262E+000,-2.0910855E+002,-9.6972305E-002, 3.5624006E+002, 0.0000000E+000, 1.2376540E+003, 1.2396563E+003, 3.4279294E+001, 3.2343711E-002, 0.0000000E+000, 8.9310949E+003,-3.0416937E+000,-3.0427992E+000,-2.9798267E+000,-2.9658156E+000,-3.0485271E+000,-3.0000047E+000
 5.8453545E+001, 1.4807015E+003,-3.8755055E+002, 1.3230747E+000,-2.0927500E+002,-9.7218365E-002, 3.5584035E+002, 0.0000000E+000, 1.2380298E+003, 1.2409421E+003, 3.4279294E+001, 3.2398616E-002, 0.0000000E+000, 8.9709397E+003,-3.0432144E+000,-3.0418369E+000,-2.9798433E+000,-2.9676536E+000,-3.0492391E+000,-3.0002105E+000
 5.8523392E+001, 1.4874437E+003,-3.9707503E+002, 1.3228271E+000,-2.0951159E+002,-9.7274518E-002, 3.5435185E+002, 0.0000000E+000, 1.2370857E+003, 1.2364345E+003, 3.4279294E+001, 3.2453520E-002, 0.0000000E+000, 8.9908112E+003,-3.0438718E+000,-3.0412864E+000,-2.9798686E+000,-2.9686963E+000,-3.0496284E+000,-3.0003313E+000
 5.8663090E+001, 1.4950895E+003,-4.0423966E+002, 1.3247754E+000,-2.0993933E+002,-9.7145668E-002, 3.5288594E+002, 0.0000000E+000, 1.2303316E+003, 1.2350241E+003, 3.4279294E+001, 3.2513416E-002, 0.0000000E+000, 9.0302780E+003,-3.0449699E+000,-3.0402586E+000,-2.9799482E+000,-2.9703661E+000,-3.0504397E+000,-3.0006049E+000
 5.8732937E+001, 1.5013307E+003,-4.1069586E+002, 1.3254663E+000,-2.1052073E+002,-9.6991360E-002, 3.5348900E+002, 0.0000000E+000, 1.2379097E+003, 1.2348315E+003, 3.4279294E+001, 3.2573312E-002, 0.0000000E+000, 9.0501076E+003,-3.0454156E+000,-3.0397930E+000,-2.9799973E+000,-2.9707884E+000,-3.0508549E+000,-3.0007455E+000
 5.8802784E+001, 1.5023987E+003,-4.1988288E+002, 1.3263295E+000,-2.1103187E+002,-9.6941584E-002, 3.5089009E+002, 0.0000000E+000, 1.2312610E+003, 1.2236034E+003, 3.4279294E+001, 3.2613242E-002, 0.0000000E+000, 9.0698338E+003,-3.0457995E+000,-3.0393362E+000,-2.9800487E+000,-2.9708863E+000,-3.0512752E+000,-3.0008763E+000
 5.8942482E+001, 1.5132660E+003,-4.1385933E+002, 1.3287706E+000,-2.1197285E+002,-9.7017772E-002, 3.5320578E+002, 0.0000000E+000, 1.2277481E+003, 1.2418714E+003, 3.4279294E+001, 3.2673138E-002, 0.0000000E+000, 9.1091559E+003,-3.0463544E+000,-3.0385457E+000,-2.9801254E+000,-2.9705049E+000,-3.0520259E+000,-3.0010408E+000
 5.9012329E+001, 1.5180159E+003,-4.2104521E+002, 1.3279601E+000,-2.1313858E+002,-9.7389175E-002, 3.5473695E+002, 0.0000000E+000, 1.2471565E+003, 1.2397996E+003, 3.4279294E+001, 3.2723051E-002, 0.0000000E+000, 9.1290937E+003,-3.0465573E+000,-3.0381776E+000,-2.9801531E+000,-2.9701436E+000,-3.0523769E+000,-3.0010906E+000
 5.9152023E+001, 1.5183383E+003,-4.3347219E+002, 1.3287816E+000,-2.1453372E+002,-9.7493011E-002, 3.4915529E+002, 0.0000000E+000, 1.2279480E+003, 1.2207190E+003, 3.4279294E+001, 3.2782947E-002, 0.0000000E+000, 9.1683474E+003,-3.0468686E+000,-3.0379289E+000,-2.9801809E+000,-2.9697662E+000,-3.0529628E+000,-3.0011467E+000
 5.9221874E+001, 1.5120327E+003,-4.4305989E+002, 1.3271102E+000,-2.1609721E+002,-9.6708040E-002, 3.4332165E+002, 0.0000000E+000, 1.2137970E+003, 1.1974276E+003, 3.4279294E+001, 3.2842843E-002, 0.0000000E+000, 9.1877333E+003,-3.0469748E+000,-3.0380346E+000,-2.9801799E+000,-2.9698710E+000,-3.0531610E+000,-3.0011669E+000
 5.9361568E+001, 1.5201742E+003,-4.3754284E+002, 1.3319091E+000,-2.1777164E+002,-9.5279962E-002, 3.4262865E+002, 0.0000000E+000, 1.1967100E+003, 1.2087250E+003, 3.4279294E+001, 3.2902738E-002, 0.0000000E+000, 9.2259151E+003,-3.0470990E+000,-3.0385271E+000,-2.9801703E+000,-2.9701568E+000,-3.0534035E+000,-3.0012617E+000
 5.9431416E+001, 1.5233186E+003,-4.3039015E+002, 1.3326244E+000,-2.1960136E+002,-9.5413023E-002, 3.4695386E+002, 0.0000000E+000, 1.2151828E+003, 1.2215182E+003, 3.4279294E+001, 3.2962634E-002, 0.0000000E+000, 9.2452768E+003,-3.0471230E+000,-3.0388596E+000,-2.9801643E+000,-2.9700402E+000,-3.0534886E+000,-3.0013450E+000
 5.9501266E+001, 1.5328407E+003,-4.3521825E+002, 1.3344010E+000,-2.2083135E+002,-9.5668307E-002, 3.4884787E+002, 0.0000000E+000, 1.2206797E+003, 1.2268777E+003, 3.4279294E+001, 3.3002565E-002, 0.0000000E+000, 9.2647422E+003,-3.0471229E+000,-3.0392497E+000,-2.9801533E+000,-2.9696782E+000,-3.0535606E+000,-3.0014347E+000
