s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa,Pa,Pa,Pa,Pa,Pa,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS,ZONE_1,ZONE_2,ZONE_3,ZONE_4,ZONE_5,ZONE_6,ZONE_7
 1.4044630E+002, 2.2520105E+003,-8.3807411E+002, 1.2815516E+000,-6.1556060E+002,-1.3299078E-001, 3.2196484E+002, 0.0000000E+000, 1.1369349E+003, 1.1214892E+003, 3.4279294E+001, 4.6694188E-002, 0.0000000E+000, 2.3564011E+004,-2.9920328E+000,-3.0513756E+000,-2.9723618E+000,-2.9709951E+000,-3.0777828E+000,-2.9991106E+000
 1.4074335E+002, 2.1603503E+003,-8.5178425E+002, 1.2835509E+000,-6.1894694E+002,-1.3524008E-001, 2.7839587E+002, 0.0000000E+000, 9.9367335E+002, 9.6916325E+002, 3.4279294E+001, 4.6793564E-002, 0.0000000E+000, 2.3631392E+004,-2.9929473E+000,-3.0565791E+000,-2.9721773E+000,-2.9739592E+000,-3.0774271E+000,-2.9994681E+000
 1.4104039E+002, 2.0906933E+003,-7.9111548E+002, 1.2973169E+000,-6.2006355E+002,-1.3693901E-001, 2.7064706E+002, 0.0000000E+000, 9.3360390E+002, 9.5132173E+002, 3.4279294E+001, 4.6893390E-002, 0.0000000E+000, 2.3695150E+004,-2.9952882E+000,-3.0550724E+000,-2.9721862E+000,-2.9755507E+000,-3.0778300E+000,-2.9999147E+000
 1.4131097E+002, 2.1643405E+003,-7.8967080E+002, 1.2991532E+000,-6.2249817E+002,-1.3684490E-001, 2.9860138E+002, 0.0000000E+000, 1.0417886E+003, 1.0519353E+003, 3.4279294E+001, 4.6986272E-002, 0.0000000E+000, 2.3759569E+004,-2.9995438E+000,-3.0531921E+000,-2.9723556E+000,-2.9755769E+000,-3.0789784E+000,-3.0000452E+000
 1.4162219E+002, 2.1129817E+003,-7.8891012E+002, 1.2905395E+000,-6.2641213E+002,-1.3605938E-001, 2.8371132E+002, 0.0000000E+000, 9.9438411E+002, 9.8252529E+002, 3.4279294E+001, 4.7082962E-002, 0.0000000E+000, 2.3830796E+004,-3.0039563E+000,-3.0548280E+000,-2.9726918E+000,-2.9777040E+000,-3.0803642E+000,-3.0002941E+000
 1.4195784E+002, 2.1068083E+003,-7.7304602E+002, 1.2865165E+000,-6.3144343E+002,-1.2889816E-001, 2.8299593E+002, 0.0000000E+000, 9.7394703E+002, 9.8647239E+002, 3.4279294E+001, 4.7191871E-002, 0.0000000E+000, 2.3906189E+004,-3.0047765E+000,-3.0509074E+000,-2.9732132E+000,-2.9744553E+000,-3.0826347E+000,-3.0010472E+000
 1.4222635E+002, 2.1425254E+003,-7.9904844E+002, 1.2861405E+000,-6.3580776E+002,-1.3098760E-001, 2.8759830E+002, 0.0000000E+000, 1.0132574E+003, 9.9642264E+002, 3.4279294E+001, 4.7292695E-002, 0.0000000E+000, 2.3968664E+004,-3.0042001E+000,-3.0513120E+000,-2.9733931E+000,-2.9710591E+000,-3.0838069E+000,-3.0012731E+000
 1.4256198E+002, 2.2247851E+003,-8.8737071E+002, 1.2800183E+000,-6.3830482E+002,-1.2946477E-001, 2.7476043E+002, 0.0000000E+000, 9.7633379E+002, 9.7502058E+002, 3.4279294E+001, 4.7393520E-002, 0.0000000E+000, 2.4042495E+004,-3.0039742E+000,-3.0575397E+000,-2.9734427E+000,-2.9714806E+000,-3.0839670E+000,-3.0015673E+000
 1.4283049E+002, 2.2615249E+003,-9.1923742E+002, 1.2931938E+000,-6.3565604E+002,-1.3351125E-001, 2.8227186E+002, 0.0000000E+000, 9.9032296E+002, 9.9006296E+002, 3.4279294E+001, 4.7494843E-002, 0.0000000E+000, 2.4102870E+004,-3.0039231E+000,-3.0595322E+000,-2.9734349E+000,-2.9714597E+000,-3.0841749E+000,-3.0014775E+000
 1.4316614E+002, 2.2398497E+003,-8.5888791E+002, 1.2777991E+000,-6.2620597E+002,-1.3627853E-001, 3.0341698E+002, 0.0000000E+000, 1.0416577E+003, 1.0593143E+003, 3.4279294E+001, 4.7593172E-002, 0.0000000E+000, 2.4183630E+004,-3.0035253E+000,-3.0575206E+000,-2.9734635E+000,-2.9740028E+000,-3.0842054E+000,-3.0010347E+000
 1.4343465E+002, 2.2364631E+003,-8.0043334E+002, 1.2748849E+000,-6.1810809E+002,-1.3830634E-001, 3.3182346E+002, 0.0000000E+000, 1.1391374E+003, 1.1508817E+003, 3.4279294E+001, 4.7694496E-002, 0.0000000E+000, 2.4254614E+004,-3.0030326E+000,-3.0498018E+000,-2.9735979E+000,-2.9749521E+000,-3.0838923E+000,-3.0007401E+000
 1.4370316E+002, 2.2031999E+003,-7.6910806E+002, 1.2774077E+000,-6.1670876E+002,-1.3875880E-001, 3.3433925E+002, 0.0000000E+000, 1.1587851E+003, 1.1528610E+003, 3.4279294E+001, 4.7784340E-002, 0.0000000E+000, 2.4326809E+004,-3.0009975E+000,-3.0420514E+000,-2.9735627E+000,-2.9744698E+000,-3.0826184E+000,-3.0001864E+000
